,Cena,Približno,Neto cena,DDV,Bivalna površina,Vrsta stanovanja,Leto izgradnje,Vrsta ponudbe,Lokacija,Umeščenost stanovanja,Nadstropje,Skupno število nadstropij v stavbi,Leto zadnje prenove,Balkon / terasa / atrij,Zunanje površine in oprema,Vrsta cene,Oglas je objavljen,Do poteka še,Oglas je prikazan,Link,Šifra oglasa,Opremljenost in stanje,Število parkirnih mest,Možnost menjave,Neto površina,Energetski razred,Interna številka oglasa,type,Število sob,Število nadstropij,Vrsta hiše (gradnja),Vrsta hiše,Površina parcele
1155,195.000 €,,,,,,,Prodam,"Posavska, Krško, Selo",,,,,,,Skupna cena,07.09.2022. ob 10:44,Št. dni: 22 in 1 h,207 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-selo-6-podbocje-oglas-9619729,9619729,,,,,,,house,,,,Kmetija,
1156,334.000 €,,,,"86,00 m²",,1937.0,Prodam,"Osrednjeslovenska, Medvode, Medvode",,,,2005.0,Balkon,"Vrt/dvorišče, Lopa za shranjevanje, Žar",Skupna cena,07.09.2022. ob 10:35,Št. dni: 22 in 1 h,200 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-medvode-86.00-m2-oglas-9924961,9924961,Popolnoma opremljeno,4,,"130,00 m²",D (60 - 105 kWh/m²a),,house,7,Dvonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"5.494,00 m²"
1157,245.000 €,,,,"98,00 m²",,1900.0,Prodam,"Obalno-kraška, Koper, Škofije",,,,2000.0,Balkon,Vrt/dvorišče,Skupna cena,07.09.2022. ob 10:23,Št. dni: 22 in 1 h,2628 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-skofije-98.00-m2-oglas-8376925,8376925,,,,,,,house,,Enonadstropna,Kamnita hiša,Vrstna,"38,00 m²"
1158,199.000 €,,,,"150,00 m²",,1995.0,Prodam,"Pomurska, Murska Sobota, Satahovci",,,,2013.0,"Balkon, Terasa",,Skupna cena,07.09.2022. ob 09:29,Št. dni: 22,764 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-murski-crnci-oglas-9741187,9741187,,,,"400,00 m²",,,house,6,Večnadstropna,"Zidana hiša (beton, opeka)",Samostojna,"150,00 m²"
1159,220.000 €,,,,"257,00 m²",,2000.0,Prodam,"Jugovzhodna Slovenija, Novo mesto, Otočec",,,,,"Balkon, Terasa","Vrt/dvorišče, Lopa za shranjevanje, Vrtna uta, Žar",Skupna cena,07.09.2022. ob 09:06,Št. dni: 21 in 23 h,225 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-otocec-257.00-m2-oglas-9924560,9924560,Delno opremljeno,4,Menjava za drugo nepremičnino ni možna,"257,00 m²",E (105 - 150 kWh/m²a),,house,7,Dvonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"220,00 m²"
1160,99.000 €,,,,"143,78 m²",,2000.0,Prodam,"Savinjska, Vojnik, Male Dole",,,,2008.0,,,Skupna cena,07.09.2022. ob 08:17,do prodaje,828 -krat,https://www.bolha.com/nepremicnine/hisa-samostojna-vojnik-male-dole-143.78-m2-oglas-9924424,9924424,,,,,,,house,,,,Samostojna,"2.209,00 m²"
1161,130.000 €,,,,"82,30 m²",,1937.0,Prodam,"Pomurska, Puconci, Puconci",,,,2021.0,Balkon,"Vrt/dvorišče, Lopa za shranjevanje",Skupna cena,07.09.2022. ob 08:15,do prodaje,436 -krat,https://www.bolha.com/nepremicnine/obnovljena-hiska-v-puconcih-oglas-9924418,9924418,,,,"135,50 m²",D (60 - 105 kWh/m²a),GALEA 2022/4112,house,,,,Samostojna,"1.048,00 m²"
1162,195.000 €,,,,,,1923.0,Prodam,"Zasavska, Trbovlje, Trbovlje",,,,,,Vrt/dvorišče,Skupna cena,07.09.2022. ob 00:16,do prodaje,132 -krat,https://www.bolha.com/nepremicnine/samostojna-hisa-v-centru-trbovelj-oglas-9923539,9923539,,,,,G (210+ kWh/m²a),490281015-464,house,9,,,Samostojna,
1163,189.000 €,,,,,,1974.0,Prodam,"Podravska, Gorišnica, Gorišnica",,,,,,"Vrtna uta, Lopa za shranjevanje, Vrt/dvorišče",Skupna cena,07.09.2022. ob 00:16,do prodaje,955 -krat,https://www.bolha.com/nepremicnine/cudovita-druzinska-hisa-z-lepo-urejeno-parcelo-oglas-9923534,9923534,,4,,,EI ni potrebna (334. člen EZ-1),490151032-449,house,5,,,Samostojna,
1164,Po dogovoru,,,,"100,00 m²",,1980.0,Prodam,"Podravska, Žetale, Dobrina",,,,2017.0,"Balkon, Terasa","Vrt/dvorišče, Vrtna uta",Skupna cena,06.09.2022. ob 21:20,Št. dni: 21 in 11 h,4838 -krat,https://www.bolha.com/nepremicnine/hisa-podravska-zetale-dobrina-samostojna-100-m2-prodam-oglas-1434484,1434484,Popolnoma opremljeno,,,"120,00 m²",EI v izdelavi,,house,3,Enonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"1.000,00 m²"
1165,260.000 €,,,,"170,47 m²",,2005.0,Prodam,"Podravska, Maribor, Pobrežje",,,,,"Balkon, Terasa",Vrt/dvorišče,Skupna cena,06.09.2022. ob 16:51,Št. dni: 21 in 7 h,541 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-pobrezje-231-m2-oglas-9922253,9922253,Delno opremljeno,,,"230,64 m²",EI v izdelavi,,house,7,Enonadstropna,"Zidana hiša (beton, opeka)",Vrstna,"296,00 m²"
1166,299.900 €,,,,"10.406,00 m²",,1920.0,Prodam,"Goriška, Idrija, Črni Vrh nad Idrijo",,,,2015.0,,,Skupna cena,06.09.2022. ob 15:13,do prodaje,214 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-severna-primorska-idrija-crni-vrh-oglas-9921855,9921855,Popolnoma opremljeno,1,,"10.406,00 m²",,PH22901266859304ZV-1,house,5,,"Zidana hiša (beton, opeka)",Samostojna,"9.054,00 m²"
1167,299.000 €,,,,"104.062,00 m²",,1920.0,Prodam,"Goriška, Idrija, Črni Vrh nad Idrijo",,,,2015.0,,,Skupna cena,06.09.2022. ob 15:13,do prodaje,191 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-kmetija-severna-primorska-idrija-crni-vrh-oglas-9921854,9921854,Popolnoma opremljeno,1,,"104.062,00 m²",,PH22901266859305ZV,house,5,,"Zidana hiša (beton, opeka)",Kmetija,"90.542,00 m²"
1168,170.000 €,,,,"84,00 m²",,1838.0,Prodam,"Podravska, Miklavž na Dravskem polju, Dobrovce",,,,2000.0,,,Skupna cena,06.09.2022. ob 15:13,do prodaje,356 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-dvostanovanjska-podravska-miklavz-dravskem-polju-dob-oglas-9921850,9921850,Neopremljeno,2,,"84,00 m²",,PH22901266859302NM,house,4,,"Zidana hiša (beton, opeka)",Dvostanovanjska,"1.927,00 m²"
1169,320.000 €,,,,"114,00 m²",,1998.0,Prodam,"Osrednjeslovenska, Dol pri Ljubljani, Dolsko",,,,,,,Skupna cena,06.09.2022. ob 15:11,do prodaje,138 -krat,https://www.bolha.com/nepremicnine/dol-pri-ljubljani-dolsko-hisa-dvojcek-prodaja-oglas-9921832,9921832,,brez pripadajočega parkirišča,Menjava za drugo nepremičnino ni možna,"140,00 m²",EI v izdelavi,101216-81,house,4,,,Dvojček,"376,00 m²"
1170,83.000 €,,,,"181,58 m²",,1963.0,Prodam,"Pomurska, Ljutomer, Cven",,,,,,Vrt/dvorišče,Skupna cena,06.09.2022. ob 15:11,do prodaje,349 -krat,https://www.bolha.com/nepremicnine/ljutomer-cven-hisa-samostojna-prodaja-oglas-9921831,9921831,Neopremljeno,brez pripadajočega parkirišča,Menjava za drugo nepremičnino ni možna,"311,46 m²",EI v izdelavi,100108-579,house,,,,Samostojna,"2.559,00 m²"
1171,175.000 €,,,,"204,00 m²",,2020.0,Prodam,"Podravska, Kidričevo, Kidričevo",,,,,,,Skupna cena,06.09.2022. ob 15:11,do prodaje,550 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-podravska-kidricevo-kidricevo-oglas-9921830,9921830,,,,"204,00 m²",,PH38622276PV,house,4,,"Zidana hiša (beton, opeka)",Samostojna,"731,00 m²"
1172,82.000 €,,,,"90,00 m²",,1965.0,Prodam,"Podravska, Selnica ob Dravi, Zgornja Selnica",,,,2000.0,,,Skupna cena,06.09.2022. ob 15:11,do prodaje,606 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-podravska-selnica-ob-dravi-zgornja-selnica-oglas-9921828,9921828,Popolnoma opremljeno,,,"90,00 m²",,PH38622211SŠ,house,3,,"Zidana hiša (beton, opeka)",Samostojna,"11.000,00 m²"
1173,86.000 €,,,,"240,00 m²",,1990.0,Prodam,"Podravska, Sv. Ana v Slovenskih goricah, Lokavec",,,,2006.0,,,Skupna cena,06.09.2022. ob 15:11,do prodaje,890 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-podravska-sveta-ana-lokavec-oglas-9921817,9921817,,,,"240,00 m²",,2010,house,3,,"Zidana hiša (beton, opeka)",Samostojna,"1.550,00 m²"
1174,229.000 €,,,,"118,90 m²",,1968.0,Prodam,"Podravska, Ptuj, Ptuj",,,,2014.0,"Balkon, Terasa",,Skupna cena,06.09.2022. ob 10:19,do prodaje,545 -krat,https://www.bolha.com/nepremicnine/obnovljena-in-opremljena-teraso-podravska-ptuj-oglas-9920422,9920422,Popolnoma opremljeno,,,"171,50 m²",E (105 - 150 kWh/m²a),,house,4,,,Samostojna,"664,00 m²"
1175,698.000 €,,,,"230,87 m²",,2022.0,Prodam,"Osrednjeslovenska, Ljubljana Šiška, Šiška",,,,,,,Skupna cena,06.09.2022. ob 09:56,do prodaje,373 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-siska-222.00-m2-oglas-9390489,9390489,,,,,,H060922A,house,,,,Dvojček,
1176,329.000 €,,,,"59,10 m²",,2011.0,Prodam,"Osrednjeslovenska, Ljubljana Moste Polje, Nove Jarše",,,,2011.0,"Terasa, Atrij","Vrt/dvorišče, Lopa za shranjevanje, Vrtna uta",Skupna cena,06.09.2022. ob 09:09,Št. dni: 20 in 23 h,943 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-jarse-raj-v-ljubljani-66.90-m2-oglas-9637989,9637989,Delno opremljeno,4,,"66,90 m²",C (35 - 60 kWh/m²a),,house,3,Enonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"472,00 m²"
1177,136.900 €,,,,"110,50 m²",,1972.0,Prodam,"Pomurska, Ljutomer, Ljutomer",,,,,Balkon,Vrt/dvorišče,Skupna cena,06.09.2022. ob 09:01,Št. dni: 26 in 21 h,558 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-ljutomer-221.5-m2-oglas-9920049,9920049,,,,"221,50 m²",,,house,9,Večnadstropna,"Zidana hiša (beton, opeka)",Samostojna,"631,00 m²"
1178,197.000 €,,,,"113,00 m²",,1930.0,Prodam,"Savinjska, Celje, Lava",,,,2020.0,,,Skupna cena,06.09.2022. ob 08:57,do prodaje,653 -krat,https://www.bolha.com/nepremicnine/hisa-samostojna-celje-lava-113-m2-oglas-9920025,9920025,,,,,,,house,,,,Samostojna,"524,00 m²"
1179,174.000 €,,,,"174,00 m²",,1994.0,Prodam,"Podravska, Cerkvenjak, Stanetinci",,,,,Balkon,"Vrt/dvorišče, Lopa za shranjevanje, Vrtna uta, Žar",Skupna cena,06.09.2022. ob 08:30,Št. dni: 29 in 2 h,740 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-stanetinci-174.00-m2-oglas-9818676,9818676,Popolnoma opremljeno,,,,E (105 - 150 kWh/m²a),,house,5,Enonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"3.291,00 m²"
1180,110.000 €,,,,"120,00 m²",,1980.0,Prodam,"Pomurska, Lendava, Mostje",,,,2022.0,Terasa,"Vrt/dvorišče, Lopa za shranjevanje, Vrtna uta",Skupna cena,06.09.2022. ob 08:21,Št. dni: 20 in 22 h,356 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-mostje-47-120.00-m2-v-racun-cenejso-nepremicnino-oglas-9919863,9919863,Neopremljeno,7+,Možna menjava za drugo nepremičnino,"120,00 m²",D (60 - 105 kWh/m²a),,house,,Pritlična,"Zidana hiša (beton, opeka)",Atrijska,"960,00 m²"
1181,Po dogovoru,,,,"88,00 m²",,1999.0,Prodam,"Posavska, Brežice, Brežice",,,,2010.0,Terasa,,Skupna cena,06.09.2022. ob 03:56,Št. dni: 20 in 18 h,11755 -krat,https://www.bolha.com/nepremicnine/hisa-spodnjeposavska-brezice-ostalo-88.00-m2-v-najem-ali-prod-oglas-1426266,1426266,,,,,,35043,house,1,Pritlična,,Samostojna,"100,00 m²"
1182,299.500 €,,,,,,1975.0,Prodam,"Savinjska, Polzela, Polzela",,,,,,Vrt/dvorišče,Skupna cena,06.09.2022. ob 00:17,do prodaje,242 -krat,https://www.bolha.com/nepremicnine/stanovanjska-hisa-oglas-9918832,9918832,,,,,,490281029-76,house,6,Večnadstropna,,Samostojna,
1183,0 €,,,,,,,Prodam,"Jugovzhodna Slovenija, Kočevje, Kočevje",,,,,,"Vrt/dvorišče, Lopa za shranjevanje",Skupna cena,05.09.2022. ob 18:35,Št. dni: 20 in 9 h,766 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-kocevje-oglas-9662569,9662569,Potrebno obnove,6,Možna menjava za drugo nepremičnino,,,,house,,Enonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"545,00 m²"
1184,139.900 €,,,,"110,00 m²",,1965.0,Prodam,"Podravska, Ptuj, Ptuj",,,,2008.0,Balkon,Vrt/dvorišče,Skupna cena,05.09.2022. ob 16:45,do prodaje,1080 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-ptuj-110.00-m2-oglas-9884023,9884023,,,,"192,50 m²",,1427,house,4,Visokopritlična,,Samostojna,"629,00 m²"
1185,1.180.000 €,,,,"455,80 m²",,1997.0,Prodam,"Osrednjeslovenska, Ljubljana Moste Polje, Polje",,,,,,,Skupna cena,05.09.2022. ob 16:19,do prodaje,161 -krat,https://www.bolha.com/nepremicnine/ljubljana-polje-kaselj-455.00-m2-oglas-9917349,9917349,,,,,D (60 - 105 kWh/m²a),R142,house,,,,Samostojna,"4.759,00 m²"
1186,339.000 €,,,,"340,90 m²",,1904.0,Prodam,"Podravska, Maribor, Studenci",,,,,,,Skupna cena,05.09.2022. ob 15:11,do prodaje,297 -krat,https://www.bolha.com/nepremicnine/maribor-studenci-hisa-ostalo-prodaja-oglas-9917039,9917039,Delno opremljeno,4,Menjava za drugo nepremičnino ni možna,"340,90 m²",F (150 - 210 kWh/m²a),100108-578,house,,,,,"615,00 m²"
1187,115.000 €,,,,,,,Prodam,"Podravska, Ptuj, Ptuj",,,,2009.0,Balkon,"Vrt/dvorišče, Vrtna uta",Skupna cena,05.09.2022. ob 15:01,Št. dni: 20 in 5 h,2876 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-ptuj-oglas-9916991,9916991,,,,,F (150 - 210 kWh/m²a),,house,6,Enonadstropna,"Zidana hiša (beton, opeka)",Samostojna,
1188,45.000 €,,,,"59,00 m²",,1966.0,Prodam,"Pomurska, Dobrovnik, Dobrovnik",,,,1990.0,Terasa,,Cena na m²,05.09.2022. ob 14:49,Št. dni: 20 in 5 h,12706 -krat,https://www.bolha.com/nepremicnine/hisa-pomurska-dobrovnik-samostojna-59-m2-notranjost-prodam-oglas-1438923,1438923,,,,,,,house,1,Pritlična,,Samostojna,"1.380,00 m²"
1189,175.000 €,,,,"240,00 m²",,2008.0,Prodam,"Osrednjeslovenska, Grosuplje, Grosuplje",,,,,,,Skupna cena,05.09.2022. ob 14:19,do prodaje,278 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-gabrje-pri-ilovi-gori-240.00-m2-oglas-9916805,9916805,,,,,Ni možno izdati,B244,house,6,,,Samostojna,"1.291,00 m²"
1190,290.000 €,,,,"124,40 m²",,2022.0,Prodam,"Podravska, Hoče, Radizel",,,,2022.0,"Balkon, Terasa, Atrij","Vrt/dvorišče, Lopa za shranjevanje",Skupna cena,05.09.2022. ob 14:19,do prodaje,838 -krat,https://www.bolha.com/nepremicnine/smostojne-hise-ob-gozdu-radizel-124.00-m2-oglas-9737115,9737115,,,,"187,40 m²",,,house,5,Enonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"536,00 m²"
1191,Po dogovoru,,,,,,1930.0,Prodam,"Jugovzhodna Slovenija, Loški Potok, Retje",,,,,,,Skupna cena,05.09.2022. ob 13:15,Št. dni: 20 in 3 h,1957 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-retje-oglas-8101280,8101280,,,,,,,house,,,,Samostojna,"500,00 m²"
1192,194.900 €,,,,"110,00 m²",,2022.0,Prodam,"Podravska, Rače, Fram",,,,,Terasa,,Skupna cena,05.09.2022. ob 12:18,do prodaje,17218 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-hoce-enonadstropna-110.00-m2-oglas-3831817,3831817,Neopremljeno,2,Menjava za drugo nepremičnino ni možna,,B1 (15 - 25 kWh/m²a),,house,3,Enonadstropna,"Zidana hiša (beton, opeka)",Dvojček,"350,00 m²"
1193,Po dogovoru,,,,"80,00 m²",,,Prodam,"Pomurska, Lendava, Petišovci",,,,,Terasa,"Vrt/dvorišče, Zimski vrt, Lopa za shranjevanje, Vrtna uta",Skupna cena,05.09.2022. ob 11:50,Št. dni: 20 in 2 h,2079 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-petisovci-80.00-m2-oglas-8742511,8742511,,,,,,,house,,Pritlična,"Zidana hiša (beton, opeka)",Dvojček,
1194,Po dogovoru,,,,"148,00 m²",,2021.0,Prodam,"Obalno-kraška, Koper, Dekani",,,,,,Vrt/dvorišče,Skupna cena,05.09.2022. ob 11:05,Št. dni: 29 in 2 h,1776 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-dekani-140.00-m2-oglas-9184857,9184857,Nedokončana gradnja,4,,"148,00 m²",,,house,5,Enonadstropna,"Zidana hiša (beton, opeka)",Dvojček,"351,00 m²"
1195,490.000 €,,,,"369,00 m²",,1990.0,Prodam,"Podravska, Majšperk, Podlože",,,,,"Balkon, Zaprt balkon, Terasa","Vrt/dvorišče, Zimski vrt, Lopa za shranjevanje, Vrtna uta, Žar, Bazen",Skupna cena,05.09.2022. ob 10:29,Št. dni: 20 in 1 h,7466 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-podloze-369.00-m2-oglas-9605949,9605949,,4,,,,,house,,Enonadstropna,"Zidana hiša (beton, opeka)",Dvostanovanjska,"8.885,00 m²"
1196,85.000 €,,,,,,,Prodam,"Jugovzhodna Slovenija, Žužemberk, Lopata",,,,,,,Skupna cena,05.09.2022. ob 08:10,Št. dni: 19 in 22 h,3448 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-lopata-oglas-8590405,8590405,,,,"150,00 m²",,,house,,,,Samostojna,
1197,77.000 €,,,,"120,00 m²",,,Prodam,"Pomurska, Lendava, Lendava",,,,,Terasa,Vrt/dvorišče,Skupna cena,05.09.2022. ob 06:30,Št. dni: 19 in 21 h,3283 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-lendava-120.00-m2-oglas-9570787,9570787,Popolnoma opremljeno,,,,EI v izdelavi,,house,,,,Samostojna,
1198,287.000 €,,,,,,1937.0,Prodam,"Podravska, Maribor, Malečnik",,,,,,"Vrtna uta, Lopa za shranjevanje",Skupna cena,05.09.2022. ob 00:13,do prodaje,652 -krat,https://www.bolha.com/nepremicnine/stanovansjka-hisa-z-velikim-posestvom-zemljiscem-prodamo-oglas-9913793,9913793,,,,,G (210+ kWh/m²a),490321004-437,house,5,,,Samostojna,
1199,369.000 €,,,,"200,00 m²",,2001.0,Prodam,"Pomurska, Gornja Radgona, Spodnji Ivanjci",,,,2021.0,"Balkon, Terasa","Vrt/dvorišče, Lopa za shranjevanje",Skupna cena,05.09.2022. ob 00:13,do prodaje,477 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-ivanjski-vrh-242-00-m2-samostojna-hisa-z-poslopjem-oglas-9913790,9913790,Popolnoma opremljeno,3,Menjava za drugo nepremičnino ni možna,"242,00 m²",EI v izdelavi,2012-1049,house,6,Enonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"8.474,00 m²"
1200,149.800 €,,,,,,1978.0,Prodam,"Savinjska, Šentjur, Šentjur",,,,,,Vrt/dvorišče,Skupna cena,05.09.2022. ob 00:12,do prodaje,664 -krat,https://www.bolha.com/nepremicnine/posest-vrbno-sentjur-oglas-9913788,9913788,,4,,,D (60 - 105 kWh/m²a),490281008-367,house,7,Večnadstropna,,Samostojna,
1201,68.000 €,,,,"95,00 m²",,1960.0,Prodam,"Posavska, Krško, Reštanj",,,,,,"Vrt/dvorišče, Vrtna uta",Skupna cena,04.09.2022. ob 23:09,Št. dni: 19 in 13 h,521 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-restanj-95.00-m2-oglas-9913715,9913715,Delno opremljeno,,,"240,00 m²",,,house,3,Pritlična,"Zidana hiša (beton, opeka)",Samostojna,"1.600,00 m²"
1202,65.000 €,,,,"90,00 m²",,1970.0,Prodam,"Posavska, Brežice, Krška vas",,,,1990.0,,,Skupna cena,04.09.2022. ob 18:44,Št. dni: 19 in 9 h,461 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-krska-vas-90-m2-oglas-9912718,9912718,Delno opremljeno,,,"90,00 m²",,,house,4,,"Zidana hiša (beton, opeka)",Samostojna,"300,00 m²"
1203,185.000 €,,,,"150,00 m²",,1900.0,Prodam,"Obalno-kraška, Divača, Divača",,,,1990.0,"Balkon, Terasa","Vrt/dvorišče, Lopa za shranjevanje",Skupna cena,04.09.2022. ob 18:00,Št. dni: 5 in 9 h,2018 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-divaca-150.00-m2-oglas-9567986,9567986,Potrebno obnove,7+,Možna menjava za drugo nepremičnino,"260,00 m²",EI ni potrebna (334. člen EZ-1),,house,5,Dvonadstropna,Kamnita hiša,Dvostanovanjska,"450,00 m²"
1204,100.000 €,,,,"120,00 m²",,2007.0,Prodam,"Podravska, Videm pri Ptuju, Ljubstava",,,,2018.0,Terasa,"Vrt/dvorišče, Lopa za shranjevanje, Žar, Bazen",Skupna cena,04.09.2022. ob 15:14,Št. dni: 19 in 5 h,4650 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-ljubstava-120.00-m2-oglas-8992172,8992172,Popolnoma opremljeno,5,Menjava za drugo nepremičnino ni možna,"180,00 m²",EI v izdelavi,,house,2,Enonadstropna,"Zidana hiša (beton, opeka)",Ostalo,"5.000,00 m²"
1205,155.000 €,,,,"215,10 m²",,1993.0,Prodam,"Pomurska, Lendava, Lendava",,,,2021.0,"Terasa, Atrij","Vrt/dvorišče, Vrtna uta",Skupna cena,04.09.2022. ob 15:12,do prodaje,424 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-lendava-oglas-9911568,9911568,Popolnoma opremljeno,,,"134,50 m²",E (105 - 150 kWh/m²a),302,house,3,Večnadstropna,,Dvojček,"448,00 m²"
1206,405.000 €,,,,"220,00 m²",,2021.0,Prodam,"Podravska, Rače, Podova",,,,,,,Skupna cena,04.09.2022. ob 15:11,do prodaje,328 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-podravska-race-fram-podova-oglas-9911561,9911561,,brez pripadajočega parkirišča,,"220,00 m²",,PH38622275PV,house,,,"Zidana hiša (beton, opeka)",Samostojna,"3.177,00 m²"
1207,78.000 €,,,,,,1800.0,Prodam,"Podravska, Maribor okolica, Grušova",,,,,,,Skupna cena,04.09.2022. ob 15:06,Št. dni: 26 in 19 h,1314 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-grusova-oglas-9805576,9805576,,,,,,,house,,,,,"36.763,00 m²"
1208,69.000 €,,,,"40,00 m²",,2000.0,Prodam,"Savinjska, Šentjur, Pletovarje",,,,,Terasa,Vrt/dvorišče,Skupna cena,04.09.2022. ob 12:24,Št. dni: 19 in 2 h,1015 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-pletovarje-40.00-m2-oglas-9910539,9910539,,2,Menjava za drugo nepremičnino ni možna,"17,00 m²",,,house,2,Enonadstropna,"Zidana hiša (beton, opeka)",Ostalo,"302,00 m²"
1209,110.000 €,,,,"170,00 m²",,1977.0,Prodam,"Podravska, Ormož, Senešci",,,,2017.0,"Balkon, Terasa",Vrt/dvorišče,Skupna cena,04.09.2022. ob 10:54,Št. dni: 19 in 1 h,8807 -krat,https://www.bolha.com/nepremicnine/prodamo-hiso-z-gospodarskim-poslopjem-in-mlinom-oglas-4280432,4280432,Popolnoma opremljeno,,,"170,00 m²",,,house,8,Dvonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"1.132,00 m²"
1210,198.000 €,,,,"170,00 m²",,1977.0,Prodam,"Podravska, Ormož, Velika Nedelja",,,,2017.0,,,Skupna cena,04.09.2022. ob 10:54,Št. dni: 19 in 1 h,5978 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-senesci-dvonadstropna-170.00-m2-oglas-4280388,4280388,,,,,,,house,,,,Kmetija,"40.000,00 m²"
1211,770.000 €,,,,"200,00 m²",,2021.0,Prodam,"Gorenjska, Bled, Bled",,,,,,,Skupna cena,03.09.2022. ob 15:12,do prodaje,156 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-gorenjska-bled-bled-oglas-9906912,9906912,Neopremljeno,,,"200,00 m²",,PH22901266859171IB,house,,,"Zidana hiša (beton, opeka)",Samostojna,"885,00 m²"
1212,53.000 €,,,,"80,00 m²",,1731.0,Prodam,"Jugovzhodna Slovenija, Šentrupert, Šentrupert",,,,1985.0,,,Skupna cena,03.09.2022. ob 15:10,do prodaje,422 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-dolenjska-sentrupert-sentrupert-oglas-9906899,9906899,,,,"80,00 m²",,KODA: P5089IR,house,,,"Zidana hiša (beton, opeka)",Samostojna,"1.466,00 m²"
1213,175.000 €,,,,"230,00 m²",,1982.0,Prodam,"Pomurska, Beltinci, Dokležovje",,,,2022.0,Terasa,Vrt/dvorišče,Skupna cena,03.09.2022. ob 13:02,Št. dni: 18 in 3 h,1841 -krat,https://www.bolha.com/nepremicnine/prodamo-medetazno-hiso-v-doklezovje-pri-murski-soboti-oglas-9569122,9569122,,,,"280,00 m²",,,house,10+,Večnadstropna,"Zidana hiša (beton, opeka)",Samostojna,"1.120,00 m²"
1214,Po dogovoru,,,,,,,Prodam,"Goriška, Nova Gorica, Nova Gorica",,,,,,,Skupna cena,03.09.2022. ob 12:29,Št. dni: 15 in 11 h,4179 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-gorica-oglas-8443140,8443140,,,Možna menjava za drugo nepremičnino,,,,house,,Dvonadstropna,Kamnita hiša,Samostojna,
1215,142.000 €,,,,"75,00 m²",,1991.0,Prodam,"Posavska, Brežice, Kapele",,,,2000.0,"Balkon, Terasa","Vrt/dvorišče, Lopa za shranjevanje",Skupna cena,03.09.2022. ob 09:52,Št. dni: 18,2647 -krat,https://www.bolha.com/nepremicnine/hisa-spodnjeposavska-brezice-kapele-samostojna-434.00-m2-prodam-oglas-1439613,1439613,,5,Menjava za drugo nepremičnino ni možna,"125,00 m²",D (60 - 105 kWh/m²a),,house,3,Enonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"965,00 m²"
